email_id,subject,phish_type,true_label,predicted_label,predicted_prob_phishing
0,Re: [sugar] Getting sugar running on a Mac,legit,0,LEGITIMATE,0.002032703487202525
1,Re:,dating_sites,1,PHISHING,0.9942989349365234
2,[zzzzteana] Man admits Soham kidnapping hoax calls,legit,0,LEGITIMATE,0.013819505460560322
3,"[DMDX] write to output file, disk full",legit,0,LEGITIMATE,0.002785434015095234
4,research library needed for netco,legit,0,PHISHING,0.9480180740356445
5,VERIFY YOUR ACCOUNT,account_verify,1,PHISHING,0.9736151695251465
6,Re: [SM-USERS] squirrelmail v1.4.13 and Login Redirect Plugin v2.1,legit,0,LEGITIMATE,0.0032339338213205338
7,Windows Home Server,hr_impersonation,1,PHISHING,0.5000807046890259
8,=?UTF-8?B?UmUgOiBbIFN1bW1hcnkgUmVwb3J0IEFsZXJ0IF0gOiBOZXcgU3RhdGVtZW50IFVwZGF0ZSBBY2NvdW50IFN1Ym1pdHRlZCB0byBVcGRhdGVkIEluZm9ybWF0aW9u?=,account_verify,1,PHISHING,0.9955072402954102
9,This is it. (from Meredith),tech_support,1,PHISHING,0.9942465424537659
10,Re: [Python-3000] lambda,legit,0,LEGITIMATE,0.0020467296708375216
11,LP RELEASE: Outrageous military spending,legit,0,LEGITIMATE,0.044252365827560425
12,WINNING NOTIFICATION....................NATIONAL LOTTERY...,lottery,1,PHISHING,0.9988376498222351
13,cusip,legit,0,LEGITIMATE,0.004543395712971687
14,Order Shipping Confirmation #991-4958216-1093584,invoice_payment,1,PHISHING,0.9888655543327332
15,Award Centre Co-coordinator.,lottery,1,PHISHING,0.9979307651519775
16,[ILUG] One Command -- Four Types,legit,0,LEGITIMATE,0.0019591778982430696
17,AWG: Fwd: Paid Ebill:Transfer Payment Receipt For Overdue Invoices,invoice_payment,1,PHISHING,0.9814403057098389
18,financial manager position,hr_impersonation,1,PHISHING,0.9980942606925964
19,re : cancellation of the master tasking letter,legit,0,LEGITIMATE,0.03130076080560684
20,New White Paper: Document capture and integration for SharePoint Server 2007,legit,0,PHISHING,0.9890511631965637
21,nan,legit,0,LEGITIMATE,0.0013006414519622922
22,Euro Milliones(Your Email Address Has Won A Lottery),lottery,1,PHISHING,0.9986188411712646
23,Take Care of Your Health Now,pharm_sex,1,PHISHING,0.9939494132995605
24,volume changes,legit,0,LEGITIMATE,0.002033498603850603
25,from NA Digest,legit,0,LEGITIMATE,0.02594905160367489
26,Re:,dating_sites,1,PHISHING,0.9967198967933655
27,3.5% fixed payment 30 year loan,loans,1,PHISHING,0.9987066984176636
28,Thank You So Much 126432211111,loans,1,PHISHING,0.9889432191848755
29,LNG Update,legit,0,LEGITIMATE,0.0036987033672630787
30,DHL Delivery ,invoice_payment,1,PHISHING,0.9441187977790833
31,Local Area Employee Searching Notice,hr_impersonation,1,PHISHING,0.9991503953933716
32,Notifcation: You have (9) new undelivered messages,document_share,1,PHISHING,0.971389651298523
33,Changes for cpuserver & pwd prompt?,legit,0,LEGITIMATE,0.0017686268547549844
34,tenaska iv gas,legit,0,LEGITIMATE,0.0024706257972866297
35,Re: [opensuse] Importing a CSV file into Kaddressbook,legit,0,LEGITIMATE,0.002209973754361272
36,Lowest Rates Available.                    gjannsxrwg,loans,1,PHISHING,0.6566506028175354
37,Male Enhancement Reviews,pharm_sex,1,PHISHING,0.9903576970100403
38,PAPER 6,legit,0,LEGITIMATE,0.0175647996366024
39,CONGRATULATIONS!!! CHECK WITH YOUR AGENT,lottery,1,PHISHING,0.9988030195236206
40,Re: Bits from the job front...,legit,0,LEGITIMATE,0.003930296283215284
