email_id,subject,phish_type,true_label,predicted_label,predicted_prob_phishing
0,50 ways to meet your lover_audi_girl,dating_sites,1,PHISHING,0.9984973669052124
1,free adware removal scan and download . qyesa,tech_support,1,PHISHING,0.9981420040130615
2,"TREAT  AS URGENT AND CALL ME"""""""" 00226 76 63 87 21",advance_fee,1,PHISHING,0.9979649782180786
3,Perfect proportions are easily attained,hr_impersonation,1,PHISHING,0.9986513257026672
4,fix mailbox now! jose@monkey.org,document_share,1,PHISHING,0.9980499744415283
5,"For you  color=""#006657""",dating_sites,1,PHISHING,0.9980717301368713
6,"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",loans,1,PHISHING,0.9979609251022339
7,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.9987742304801941
8,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.998473584651947
9,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,tech_support,1,PHISHING,0.9934446811676025
10,You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com).,invoice_payment,1,PHISHING,0.9987687468528748
11,RE: Selling Wedded Bliss (was Re: Ouch...),legit,0,PHISHING,0.7676771879196167
12,HELLO!!,advance_fee,1,PHISHING,0.9981147050857544
13,one singled out one of their villains .,legit,0,PHISHING,0.9978664517402649
14,re: may the be11 s news advise her pennies,stock_pump_dump,1,PHISHING,0.9982408285140991
15,jose@monkey.org Messages could not be delivered.,invoice_payment,1,PHISHING,0.9981525540351868
16,Well-Paid Part-Time Job,hr_impersonation,1,PHISHING,0.9983371496200562
17,Involved In Fundraising?,stock_pump_dump,1,PHISHING,0.9963064193725586
18,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.9986807703971863
19,Amazon Case-1020-3090-4080-1090,account_verify,1,PHISHING,0.9987338185310364
20,overdue invoice_863637 ready  for your review via OneDrive Cloud.,document_share,1,PHISHING,0.9805290102958679
21,Positions Accessible,hr_impersonation,1,PHISHING,0.9986146688461304
22,Safe and fast enlargement,pharm_sex,1,PHISHING,0.9984115362167358
23,Re:,dating_sites,1,PHISHING,0.9986207485198975
24,Fast Shipping WorldWide. ,pharm_sex,1,PHISHING,0.9986777901649475
25,Ref Number: SWE/074OY8/01/SWKY,lottery,1,PHISHING,0.997276246547699
26,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.7891744375228882
27,Lowest Mortgage Rates Around,loans,1,PHISHING,0.998573899269104
28,More strength and stamina in bed,pharm_sex,1,PHISHING,0.9958789348602295
29,PROBLEM!!,legit,0,LEGITIMATE,0.03966701775789261
30,Your receipt from Apple.,document_share,1,PHISHING,0.9980746507644653
31,VERY URGENT!!!,advance_fee,1,PHISHING,0.9985460042953491
32,Extra income can help you. Learn how!,hr_impersonation,1,PHISHING,0.9987433552742004
33,We are  happy to make people healthy .,hr_impersonation,1,PHISHING,0.9980137348175049
34,READ AND REPLY,advance_fee,1,PHISHING,0.9969711303710938
35,"re : university of texas conference on energy finance , february 2001",legit,0,LEGITIMATE,0.007913376204669476
36,thrash,stock_pump_dump,1,PHISHING,0.99835604429245
37,"For you  color=""#006626""",dating_sites,1,PHISHING,0.998786985874176
38,Account Suspention Notice!,account_verify,1,PHISHING,0.998897910118103
39,50 ways to meet your lover_ewak1979,dating_sites,1,PHISHING,0.998424768447876
40,Job Vacancies ,hr_impersonation,1,PHISHING,0.9986055493354797
41,CCGI Corporate Fact Sheet,stock_pump_dump,1,PHISHING,0.6368629336357117
42,PLS HELP MY FAMILY THANKS,advance_fee,1,PHISHING,0.9985167384147644
43,Instant Winners,lottery,1,PHISHING,0.9987057447433472
44,jose@monkey.org have stopped processing incoming emails.,account_verify,1,PHISHING,0.998840868473053
45,Re: New Sequences Window,legit,0,LEGITIMATE,0.0027849797625094652
46,Stimulate all her secret spots!,hr_impersonation,1,PHISHING,0.9987863898277283
47,Hiring Announcement,hr_impersonation,1,PHISHING,0.9984594583511353
48,want your music for ? - vaudeville baseplate acquit,tech_support,1,PHISHING,0.9985804557800293
49,online access locked ,document_share,1,PHISHING,0.9988576173782349
50,50 ways to meet your lover_Ulimaroa,dating_sites,1,PHISHING,0.998431384563446
51,Radio 5CX News: Message of importance.,tech_support,1,LEGITIMATE,0.07852046936750412
52,APPEAL FOR URGENT ASSISTANCE.,advance_fee,1,PHISHING,0.9983389377593994
53,fw : northwest hydro,legit,0,LEGITIMATE,0.003540445351973176
54,surfer alert : spyware,tech_support,1,PHISHING,0.9986889958381653
55,TREAT AS URGENT ,advance_fee,1,PHISHING,0.9982205033302307
56,lng models,legit,0,LEGITIMATE,0.013222692534327507
57,[Fwd: Re: unable to run sa-learn utility as non-root user],legit,0,LEGITIMATE,0.002689178567379713
58,Nedbank Credit Card monthly Charges eStatement,document_share,1,PHISHING,0.9987982511520386
59,You have 14 companies interested in your product.,invoice_payment,1,PHISHING,0.9983866214752197
60,Positions Accessible,hr_impersonation,1,PHISHING,0.9985406398773193
61,Your parcel has arrived   ,invoice_payment,1,PHISHING,0.9976767897605896
62,Regional Managers Needed ,hr_impersonation,1,PHISHING,0.9982159733772278
63,Job with XOOM Money Transfer,hr_impersonation,1,PHISHING,0.9983683228492737
64,50 ways to meet your lover_sirry,dating_sites,1,PHISHING,0.9987813830375671
65,WE ARE UNABLE TO CONFIRM YOUR IDENTITY,account_verify,1,PHISHING,0.9985852241516113
66,Part-Time Job Available,hr_impersonation,1,PHISHING,0.9985472559928894
67,c0u1d her R0I pr0fi1e a penny s sma11 cap,stock_pump_dump,1,PHISHING,0.9972255825996399
68,Your Checking/Savings Account Untrusted Authorization,tech_support,1,PHISHING,0.9978803396224976
69,[Lockergnome Penguin Shell]  Retail Ready,legit,0,LEGITIMATE,0.13101346790790558
70,Bad Credit Breakthrough!!!                   6465,loans,1,PHISHING,0.9987749457359314
71,50 ways to meet your lover_barbieinboot...,dating_sites,1,PHISHING,0.9985847473144531
72,Which Ones Really Work? We List The Top Penis Enlargement Products!,pharm_sex,1,PHISHING,0.9987358450889587
73,PLEASE READ AND REPLY IMMEDIATELY.,advance_fee,1,PHISHING,0.9987682700157166
74,ADV: It will be too late soon... hmlpy,loans,1,PHISHING,0.998754620552063
75,Document Share,document_share,1,PHISHING,0.9980424642562866
76,Re: [PATCH] use 5.010 is ugly; use 5.10.0 warns,legit,0,LEGITIMATE,0.0024522498715668917
77,Re:,dating_sites,1,PHISHING,0.9986347556114197
78,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,tech_support,1,PHISHING,0.9979075193405151
79,paper 19  - OVERCAST,legit,0,LEGITIMATE,0.005019458942115307
80,Low-Profile Company With High Profit Potential [R E P O R T Thursday]  divider grassland,stock_pump_dump,1,PHISHING,0.9857087135314941
81,Fight for your self-perfection!,pharm_sex,1,PHISHING,0.9985454082489014
82,Hiring ,hr_impersonation,1,PHISHING,0.9982814788818359
83,"2006 Global Digital Media - Convergence, Triple Play and IPTV",stock_pump_dump,1,PHISHING,0.9687219262123108
84,Enviaram uma charge para voce,tech_support,1,PHISHING,0.9521622061729431
85,CLAIM WINNING PRIZE,lottery,1,PHISHING,0.9981271624565125
86,fwd: The hottest pick daily news,stock_pump_dump,1,LEGITIMATE,0.03178013488650322
87,Re:,dating_sites,1,PHISHING,0.9985814094543457
88,Account Notification,account_verify,1,PHISHING,0.9989720582962036
89,best mortgage rate              GZRHTKJ,loans,1,PHISHING,0.9984626770019531
90,Doctors help men with low libidos,pharm_sex,1,PHISHING,0.9985713958740234
91,Payment Advice - Advice Ref:[G50320909021] / Customer Transfer /  Customer Ref:[0011509844457],account_verify,1,PHISHING,0.9987958669662476
92,RE: Service Help Desk,invoice_payment,1,PHISHING,0.9982509016990662
93,your neighbour knows,tech_support,1,PHISHING,0.9967790246009827
94,NedBank Account Statement 18-10-12,account_verify,1,PHISHING,0.99415522813797
95,Reply Soon,advance_fee,1,PHISHING,0.9984083771705627
96,Great Idea for You byrdshot,loans,1,PHISHING,0.9987530708312988
97,Donation for God's work.,advance_fee,1,PHISHING,0.9981180429458618
98,50 ways to meet your lover_darlarose,dating_sites,1,PHISHING,0.9986345171928406
99,CONGRATULATION!!!!!!!,lottery,1,PHISHING,0.9986446499824524
100,CONGRATULATIONS!!!,lottery,1,PHISHING,0.9982611536979675
101,*3 FREE Bottles Of VPXL !! ,pharm_sex,1,PHISHING,0.9987540245056152
102,jose@monkey.org Messages could not be delivered.,invoice_payment,1,PHISHING,0.9982841610908508
103,Re:,stock_pump_dump,1,PHISHING,0.9949727058410645
104,Fw: The money saving plan we spoke of              LQDDDQ,loans,1,PHISHING,0.9985184073448181
105,Part-Time Job Available,hr_impersonation,1,PHISHING,0.9982708692550659
106,CONGRATULATIONS!!! CHECK WITH YOUR AGENT,lottery,1,PHISHING,0.9987021684646606
107,Re: [Python-3000] The release process,legit,0,LEGITIMATE,0.003597716335207224
108,fw : your sister knows you watch girls masturbate,tech_support,1,PHISHING,0.9983318448066711
109,Apple account unusual sign-in activity,tech_support,1,PHISHING,0.9984622001647949
110,COMPUTERISED EMAIL DRAWS,lottery,1,PHISHING,0.9979973435401917
111,Re: your resume,hr_impersonation,1,PHISHING,0.9988278746604919
112,Alert!!! Urgent Email Administrator Upgrade,document_share,1,PHISHING,0.9986308217048645
113,Financial Representative,hr_impersonation,1,PHISHING,0.9983941912651062
114,BUSINESS PROPOSAL(PLEASE READ MY MAIL),advance_fee,1,PHISHING,0.9984138011932373
115,CNN Alerts: bush,legit,0,PHISHING,0.9975969195365906
116,Auto Email Upgrade jose@monkey.org,document_share,1,PHISHING,0.9987761378288269
117,Seagate 250GB Ext USB $65 . 8GB SD $29 . 2GB USB $9,legit,0,PHISHING,0.98447185754776
118,"A document titled ""Proposal"" has been shared with you on Onedrive",document_share,1,PHISHING,0.9977093935012817
119,Account Verification,account_verify,1,PHISHING,0.9986292123794556
120,Looking for remedy? We are the best source.,pharm_sex,1,PHISHING,0.8736974000930786
121,Gain additional centimeters,pharm_sex,1,PHISHING,0.9985498785972595
122,FW: Marketing 1000 MW /  APEL,legit,0,LEGITIMATE,0.003908224403858185
123,[VIRUS] Bank Transfer Notification,tech_support,1,PHISHING,0.9984796643257141
124,Your E-mail Rectification Request For jose@monkey.org,invoice_payment,1,PHISHING,0.9945217370986938
