email_id,subject,phish_type,true_label,predicted_label,predicted_prob_phishing
0,50 ways to meet your lover_audi_girl,dating_sites,1,PHISHING,0.9440063238143921
1,free adware removal scan and download . qyesa,tech_support,1,PHISHING,0.9212453961372375
2,"TREAT  AS URGENT AND CALL ME"""""""" 00226 76 63 87 21",advance_fee,1,PHISHING,0.9281995296478271
3,Perfect proportions are easily attained,hr_impersonation,1,PHISHING,0.9250651001930237
4,fix mailbox now! jose@monkey.org,document_share,1,PHISHING,0.924440324306488
5,"For you  color=""#006657""",dating_sites,1,PHISHING,0.9394532442092896
6,"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",loans,1,PHISHING,0.9422050714492798
7,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.9478645324707031
8,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.9441999197006226
9,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,tech_support,1,PHISHING,0.934016227722168
10,You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com).,invoice_payment,1,PHISHING,0.9463050365447998
11,RE: Selling Wedded Bliss (was Re: Ouch...),legit,0,PHISHING,0.9186643362045288
12,HELLO!!,advance_fee,1,PHISHING,0.9294746518135071
13,one singled out one of their villains .,legit,0,PHISHING,0.9212484359741211
14,re: may the be11 s news advise her pennies,stock_pump_dump,1,PHISHING,0.9344620704650879
15,jose@monkey.org Messages could not be delivered.,invoice_payment,1,PHISHING,0.9388415217399597
16,Well-Paid Part-Time Job,hr_impersonation,1,PHISHING,0.9407578706741333
17,Involved In Fundraising?,stock_pump_dump,1,PHISHING,0.9317325353622437
18,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.9381929039955139
19,Amazon Case-1020-3090-4080-1090,account_verify,1,PHISHING,0.937118649482727
20,overdue invoice_863637 ready  for your review via OneDrive Cloud.,document_share,1,PHISHING,0.939306914806366
21,Positions Accessible,hr_impersonation,1,PHISHING,0.9426082372665405
22,Safe and fast enlargement,pharm_sex,1,PHISHING,0.929752767086029
23,Re:,dating_sites,1,PHISHING,0.9192897081375122
24,Fast Shipping WorldWide. ,pharm_sex,1,PHISHING,0.9353393912315369
25,Ref Number: SWE/074OY8/01/SWKY,lottery,1,PHISHING,0.9344531893730164
26,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.9425790905952454
27,Lowest Mortgage Rates Around,loans,1,PHISHING,0.9393354058265686
28,More strength and stamina in bed,pharm_sex,1,PHISHING,0.923846960067749
29,PROBLEM!!,legit,0,PHISHING,0.9213050603866577
30,Your receipt from Apple.,document_share,1,PHISHING,0.94498211145401
31,VERY URGENT!!!,advance_fee,1,PHISHING,0.9404985904693604
32,Extra income can help you. Learn how!,hr_impersonation,1,PHISHING,0.9391300082206726
33,We are  happy to make people healthy .,hr_impersonation,1,PHISHING,0.9347651600837708
34,READ AND REPLY,advance_fee,1,PHISHING,0.9199770092964172
35,"re : university of texas conference on energy finance , february 2001",legit,0,LEGITIMATE,0.45744410157203674
36,thrash,stock_pump_dump,1,PHISHING,0.9380514025688171
37,"For you  color=""#006626""",dating_sites,1,PHISHING,0.9412618279457092
38,Account Suspention Notice!,account_verify,1,PHISHING,0.9387441277503967
39,50 ways to meet your lover_ewak1979,dating_sites,1,PHISHING,0.9480623006820679
40,Job Vacancies ,hr_impersonation,1,PHISHING,0.9430926442146301
41,CCGI Corporate Fact Sheet,stock_pump_dump,1,PHISHING,0.9259379506111145
42,PLS HELP MY FAMILY THANKS,advance_fee,1,PHISHING,0.9289527535438538
43,Instant Winners,lottery,1,PHISHING,0.9455417394638062
44,jose@monkey.org have stopped processing incoming emails.,account_verify,1,PHISHING,0.9303675889968872
45,Re: New Sequences Window,legit,0,PHISHING,0.6622642874717712
46,Stimulate all her secret spots!,hr_impersonation,1,PHISHING,0.9242598414421082
47,Hiring Announcement,hr_impersonation,1,PHISHING,0.9413195848464966
48,want your music for ? - vaudeville baseplate acquit,tech_support,1,PHISHING,0.9300236701965332
49,online access locked ,document_share,1,PHISHING,0.9474940299987793
50,50 ways to meet your lover_Ulimaroa,dating_sites,1,PHISHING,0.9470696449279785
51,Radio 5CX News: Message of importance.,tech_support,1,PHISHING,0.9208506941795349
52,APPEAL FOR URGENT ASSISTANCE.,advance_fee,1,PHISHING,0.9339708089828491
53,fw : northwest hydro,legit,0,LEGITIMATE,0.45347216725349426
54,surfer alert : spyware,tech_support,1,PHISHING,0.9209011197090149
55,TREAT AS URGENT ,advance_fee,1,PHISHING,0.9576556086540222
56,lng models,legit,0,LEGITIMATE,0.4983149468898773
57,[Fwd: Re: unable to run sa-learn utility as non-root user],legit,0,LEGITIMATE,0.4921703636646271
58,Nedbank Credit Card monthly Charges eStatement,document_share,1,PHISHING,0.9444139003753662
59,You have 14 companies interested in your product.,invoice_payment,1,PHISHING,0.9357081055641174
60,Positions Accessible,hr_impersonation,1,PHISHING,0.941794216632843
61,Your parcel has arrived   ,invoice_payment,1,PHISHING,0.9398689866065979
62,Regional Managers Needed ,hr_impersonation,1,PHISHING,0.9400039911270142
63,Job with XOOM Money Transfer,hr_impersonation,1,PHISHING,0.9296192526817322
64,50 ways to meet your lover_sirry,dating_sites,1,PHISHING,0.9497041702270508
65,WE ARE UNABLE TO CONFIRM YOUR IDENTITY,account_verify,1,PHISHING,0.9456572532653809
66,Part-Time Job Available,hr_impersonation,1,PHISHING,0.9409570097923279
67,c0u1d her R0I pr0fi1e a penny s sma11 cap,stock_pump_dump,1,PHISHING,0.9357523322105408
68,Your Checking/Savings Account Untrusted Authorization,tech_support,1,PHISHING,0.9519113898277283
69,[Lockergnome Penguin Shell]  Retail Ready,legit,0,PHISHING,0.9254491329193115
70,Bad Credit Breakthrough!!!                   6465,loans,1,PHISHING,0.942060112953186
71,50 ways to meet your lover_barbieinboot...,dating_sites,1,PHISHING,0.9447710514068604
72,Which Ones Really Work? We List The Top Penis Enlargement Products!,pharm_sex,1,PHISHING,0.936244010925293
73,PLEASE READ AND REPLY IMMEDIATELY.,advance_fee,1,PHISHING,0.9360045194625854
74,ADV: It will be too late soon... hmlpy,loans,1,PHISHING,0.9299588203430176
75,Document Share,document_share,1,PHISHING,0.943019449710846
