email_id,subject,phish_type,true_label,predicted_label,predicted_prob_phishing
0,50 ways to meet your lover_audi_girl,dating_sites,1,PHISHING,0.9987794756889343
1,free adware removal scan and download . qyesa,tech_support,1,PHISHING,0.9982055425643921
2,"TREAT  AS URGENT AND CALL ME"""""""" 00226 76 63 87 21",advance_fee,1,PHISHING,0.9971019625663757
3,Perfect proportions are easily attained,hr_impersonation,1,PHISHING,0.9986962676048279
4,fix mailbox now! jose@monkey.org,document_share,1,PHISHING,0.9976822137832642
5,"For you  color=""#006657""",dating_sites,1,PHISHING,0.5371992588043213
6,"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",loans,1,PHISHING,0.99835604429245
7,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.9988161325454712
8,50 ways to meet your lover_jasmine123,dating_sites,1,PHISHING,0.998786985874176
9,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,tech_support,1,PHISHING,0.9447547793388367
10,You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com).,invoice_payment,1,PHISHING,0.9986819624900818
11,RE: Selling Wedded Bliss (was Re: Ouch...),legit,0,LEGITIMATE,0.013869790360331535
12,HELLO!!,advance_fee,1,PHISHING,0.9960975646972656
13,one singled out one of their villains .,legit,0,LEGITIMATE,0.02859243005514145
14,re: may the be11 s news advise her pennies,stock_pump_dump,1,PHISHING,0.9981537461280823
15,jose@monkey.org Messages could not be delivered.,invoice_payment,1,PHISHING,0.995732843875885
16,Well-Paid Part-Time Job,hr_impersonation,1,PHISHING,0.9983015060424805
17,Involved In Fundraising?,stock_pump_dump,1,PHISHING,0.9979785084724426
18,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.9936428070068359
19,Amazon Case-1020-3090-4080-1090,account_verify,1,PHISHING,0.9976761937141418
20,overdue invoice_863637 ready  for your review via OneDrive Cloud.,document_share,1,PHISHING,0.9987015724182129
21,Positions Accessible,hr_impersonation,1,PHISHING,0.9985896944999695
22,Safe and fast enlargement,pharm_sex,1,PHISHING,0.9984703660011292
23,Re:,dating_sites,1,PHISHING,0.9874119758605957
24,Fast Shipping WorldWide. ,pharm_sex,1,PHISHING,0.9988347887992859
25,Ref Number: SWE/074OY8/01/SWKY,lottery,1,PHISHING,0.9979370832443237
26,50 ways to meet your lover_nuxu63,dating_sites,1,PHISHING,0.998479425907135
27,Lowest Mortgage Rates Around,loans,1,PHISHING,0.9980035424232483
28,More strength and stamina in bed,pharm_sex,1,PHISHING,0.9980864524841309
29,PROBLEM!!,legit,0,PHISHING,0.9286847710609436
30,Your receipt from Apple.,document_share,1,PHISHING,0.9989156723022461
31,VERY URGENT!!!,advance_fee,1,PHISHING,0.9989070892333984
32,Extra income can help you. Learn how!,hr_impersonation,1,PHISHING,0.9987595081329346
33,We are  happy to make people healthy .,hr_impersonation,1,PHISHING,0.9780101180076599
34,READ AND REPLY,advance_fee,1,PHISHING,0.998221218585968
35,"re : university of texas conference on energy finance , february 2001",legit,0,PHISHING,0.9921852946281433
36,thrash,stock_pump_dump,1,PHISHING,0.9907020330429077
37,"For you  color=""#006626""",dating_sites,1,PHISHING,0.9988849759101868
38,Account Suspention Notice!,account_verify,1,PHISHING,0.998890221118927
39,50 ways to meet your lover_ewak1979,dating_sites,1,PHISHING,0.998531699180603
40,Job Vacancies ,hr_impersonation,1,PHISHING,0.9987499713897705
41,CCGI Corporate Fact Sheet,stock_pump_dump,1,PHISHING,0.6701458096504211
42,PLS HELP MY FAMILY THANKS,advance_fee,1,PHISHING,0.9985817670822144
43,Instant Winners,lottery,1,PHISHING,0.9986249208450317
44,jose@monkey.org have stopped processing incoming emails.,account_verify,1,PHISHING,0.9986811280250549
45,Re: New Sequences Window,legit,0,LEGITIMATE,0.006178966257721186
46,Stimulate all her secret spots!,hr_impersonation,1,PHISHING,0.9974898099899292
47,Hiring Announcement,hr_impersonation,1,PHISHING,0.9986647367477417
48,want your music for ? - vaudeville baseplate acquit,tech_support,1,PHISHING,0.9981226325035095
49,online access locked ,document_share,1,PHISHING,0.9987892508506775
50,50 ways to meet your lover_Ulimaroa,dating_sites,1,PHISHING,0.985724151134491
51,Radio 5CX News: Message of importance.,tech_support,1,PHISHING,0.9201964139938354
52,APPEAL FOR URGENT ASSISTANCE.,advance_fee,1,PHISHING,0.9986312985420227
53,fw : northwest hydro,legit,0,LEGITIMATE,0.04725583270192146
54,surfer alert : spyware,tech_support,1,PHISHING,0.9987998008728027
55,TREAT AS URGENT ,advance_fee,1,PHISHING,0.9988440275192261
56,lng models,legit,0,LEGITIMATE,0.028965285047888756
57,[Fwd: Re: unable to run sa-learn utility as non-root user],legit,0,LEGITIMATE,0.008009735494852066
58,Nedbank Credit Card monthly Charges eStatement,document_share,1,PHISHING,0.9988523721694946
59,You have 14 companies interested in your product.,invoice_payment,1,PHISHING,0.9986252784729004
60,Positions Accessible,hr_impersonation,1,PHISHING,0.9988897442817688
61,Your parcel has arrived   ,invoice_payment,1,PHISHING,0.9987433552742004
62,Regional Managers Needed ,hr_impersonation,1,PHISHING,0.9988227486610413
63,Job with XOOM Money Transfer,hr_impersonation,1,PHISHING,0.9971401691436768
64,50 ways to meet your lover_sirry,dating_sites,1,PHISHING,0.99809330701828
65,WE ARE UNABLE TO CONFIRM YOUR IDENTITY,account_verify,1,PHISHING,0.9985237717628479
66,Part-Time Job Available,hr_impersonation,1,PHISHING,0.9986748695373535
67,c0u1d her R0I pr0fi1e a penny s sma11 cap,stock_pump_dump,1,PHISHING,0.9974898099899292
68,Your Checking/Savings Account Untrusted Authorization,tech_support,1,PHISHING,0.998485267162323
69,[Lockergnome Penguin Shell]  Retail Ready,legit,0,PHISHING,0.9873007535934448
70,Bad Credit Breakthrough!!!                   6465,loans,1,PHISHING,0.9971651434898376
71,50 ways to meet your lover_barbieinboot...,dating_sites,1,PHISHING,0.9977193474769592
72,Which Ones Really Work? We List The Top Penis Enlargement Products!,pharm_sex,1,PHISHING,0.9978444576263428
73,PLEASE READ AND REPLY IMMEDIATELY.,advance_fee,1,PHISHING,0.9986228942871094
74,ADV: It will be too late soon... hmlpy,loans,1,PHISHING,0.997358500957489
75,Document Share,document_share,1,PHISHING,0.9963033199310303
76,Re: [PATCH] use 5.010 is ugly; use 5.10.0 warns,legit,0,LEGITIMATE,0.008335983380675316
77,Re:,dating_sites,1,PHISHING,0.99672532081604
78,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,tech_support,1,PHISHING,0.9836151003837585
79,paper 19  - OVERCAST,legit,0,PHISHING,0.68281090259552
80,Low-Profile Company With High Profit Potential [R E P O R T Thursday]  divider grassland,stock_pump_dump,1,PHISHING,0.9865218997001648
81,Fight for your self-perfection!,pharm_sex,1,PHISHING,0.9987962245941162
